playlist,added_at,artist_id,artist_name,track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,2XuLnQELesgnkCGZbSJHO0,Don't Call Me (feat. Zinoleesky),0.876,0.834,5,-5.768,0,0.0454,0.044,3.93e-5,0.0874,0.62,117.986,178983,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3DNCUaKdMZcMVJIS7yTskd,Mayorkun,6PojTTCNlz3qo3qBKuUyaO,Holy Father,0.784,0.865,11,-5.679,0,0.155,0.301,3.24e-4,0.11,0.491,115.96,184000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1E5hfn5BduN2nnoZCJmUVG,Victony,6PojTTCNlz3qo3qBKuUyaO,Holy Father,0.784,0.865,11,-5.679,0,0.155,0.301,3.24e-4,0.11,0.491,115.96,184000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,72Z2AhMKpxZjLNnPMyinUE,Skiibii,4lDghGd035xrzGp6Yec2j1,Baddest Boy - Remix,0.871,0.523,1,-4.395,0,0.16,0.55,0.00462,0.161,0.651,110.143,144065,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,0Y3agQaa6g2r0YmHPOO9rh,Davido,4lDghGd035xrzGp6Yec2j1,Baddest Boy - Remix,0.871,0.523,1,-4.395,0,0.16,0.55,0.00462,0.161,0.651,110.143,144065,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,79P1sxrpp1phhTgF1gkaI8,Italy (feat. Blaq Diamond),0.837,0.693,11,-10.26,1,0.0601,0.172,3.41e-6,0.103,0.787,112.969,188395,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,7hdf9DSpgCpqVh03Ql1LKe,Blaq Diamond,79P1sxrpp1phhTgF1gkaI8,Italy (feat. Blaq Diamond),0.837,0.693,11,-10.26,1,0.0601,0.172,3.41e-6,0.103,0.787,112.969,188395,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3ONGmday8YN8AkbsRk01iL,Lojay,1zwZ26A7OA5wTrA3FejCLL,Monalisa,0.827,0.705,10,-6.756,0,0.0429,0.0813,0.00556,0.102,0.624,113.006,213992,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,408vMm7y1227ASq7GmWygZ,Sarz,1zwZ26A7OA5wTrA3FejCLL,Monalisa,0.827,0.705,10,-6.756,0,0.0429,0.0813,0.00556,0.102,0.624,113.006,213992,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3a1tBryiczPAZpgoZN9Rzg,Asake,3KO1322zrWwGa8TWQDBFvg,Sungba,0.861,0.656,7,-7.386,1,0.154,0.00792,0,0.0707,0.785,111.965,190792,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,6SLhDU3r8FLmESRyWZypjT,Dada,0.509,0.784,7,-7.281,0,0.231,0.479,2.88e-6,0.172,0.269,138.965,161538,3
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,4Xj0nxVO4r7PLEaw7LRiBa,melvitto,3vXFxsPqMgw4SYP7fkWicM,Gentility,0.846,0.361,10,-8.676,1,0.0834,0.579,4.43e-5,0.13,0.573,108.056,225730,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1fYVmAFB7sC7eDoF3mJXla,Wande Coal,3vXFxsPqMgw4SYP7fkWicM,Gentility,0.846,0.361,10,-8.676,1,0.0834,0.579,4.43e-5,0.13,0.573,108.056,225730,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1FIsnQiSPsuqA38z48irJC,T.I BLAZE,6rDbIKxHWteL6TnhLtj634,Sometimes - Remix,0.698,0.629,2,-7.53,0,0.264,0.741,0,0.53,0.642,108.115,188944,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,4ovtyvs7j1jSmwhkBGHqSr,Olamide,6rDbIKxHWteL6TnhLtj634,Sometimes - Remix,0.698,0.629,2,-7.53,0,0.264,0.741,0,0.53,0.642,108.115,188944,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,7gEgjd9W1P1iAD9FbubrqC,Timaya,2jZ2MrAk8iNZk1dsI0Vr5z,Cold Outside,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,181224,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,2jZ2MrAk8iNZk1dsI0Vr5z,Cold Outside,0.737,0.663,11,-6.981,0,0.101,0.287,0.0508,0.523,0.839,98.014,181224,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,2Ydj7wgn4ZrFFQsfFBTTYJ,Eh God (Barnabas),0.855,0.854,0,-5.708,0,0.0901,0.14,0.318,0.379,0.658,111.081,184800,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1E5hfn5BduN2nnoZCJmUVG,Victony,3tX7lJbV0Z3ClDa6KHqxVM,All Power,0.725,0.775,5,-6.919,0,0.0851,0.46,0.193,0.0867,0.499,109.98,192285,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,4upQnh3K5k1xbVOr97fdG7,Oshe (feat. The Cavemen.),0.92,0.554,6,-5.553,1,0.136,0.345,0,0.327,0.845,107.997,158400,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1cnBVQulaNSvbind6A0dVD,The Cavemen.,4upQnh3K5k1xbVOr97fdG7,Oshe (feat. The Cavemen.),0.92,0.554,6,-5.553,1,0.136,0.345,0,0.327,0.845,107.997,158400,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,4G11wDzAKuCFqApL4g3ixC,High,0.801,0.864,6,-5.441,0,0.0386,0.11,0.00118,0.0405,0.828,115.991,193758,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,0Y3agQaa6g2r0YmHPOO9rh,Davido,4G11wDzAKuCFqApL4g3ixC,High,0.801,0.864,6,-5.441,0,0.0386,0.11,0.00118,0.0405,0.828,115.991,193758,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,6HKixPktN4lYls9UXKuGd7,Ktizo,19WpswuyqY3PCBkdGDHvVD,Jolene,0.67,0.683,4,-6.122,0,0.0499,0.36,0.0105,0.283,0.246,109.972,175000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1E5hfn5BduN2nnoZCJmUVG,Victony,19WpswuyqY3PCBkdGDHvVD,Jolene,0.67,0.683,4,-6.122,0,0.0499,0.36,0.0105,0.283,0.246,109.972,175000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,5DfaMudUwkoz6TAPYifqkJ,Naira Marley,738fvtQnIL1V5WyAm2zuQw,o'dun,0.784,0.83,7,-5.656,0,0.0496,0.29,0.152,0.0713,0.868,114,155015,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,738fvtQnIL1V5WyAm2zuQw,o'dun,0.784,0.83,7,-5.656,0,0.0496,0.29,0.152,0.0713,0.868,114,155015,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,5MMW4CZsZiZt2iuqAXzzWC,The Heart Part 5,0.769,0.815,8,-6.918,0,0.325,0.157,0,0.0657,0.774,97.911,332362,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,0rskhjcLm5BxjwZDRs4142,Magixx,0hW02S9ACVYANz1ica10jH,Love Don't Cost A Dime (Re-Up),0.703,0.571,8,-8.252,1,0.276,0.435,0,0.0996,0.551,100.21,147600,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,0hW02S9ACVYANz1ica10jH,Love Don't Cost A Dime (Re-Up),0.703,0.571,8,-8.252,1,0.276,0.435,0,0.0996,0.551,100.21,147600,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,4QSTyDpxsKmv3UfavVUImR,Darkoo,2koM4vqlpUzeRbNkjsDBwF,Always (feat. Black Sherif),0.647,0.612,4,-7.442,0,0.0681,0.0871,0,0.294,0.615,145.055,154958,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,2koM4vqlpUzeRbNkjsDBwF,Always (feat. Black Sherif),0.647,0.612,4,-7.442,0,0.0681,0.0871,0,0.294,0.615,145.055,154958,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3wcj11K77LjEY1PkEazffa,Burna Boy,3ketN3dth18vSJ1T3HIztN,B. D’OR (feat. Wizkid),0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,189800,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3tVQdUvClmAT7URs9V3rsp,WizKid,3ketN3dth18vSJ1T3HIztN,B. D’OR (feat. Wizkid),0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,189800,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,46pWGuE3dSwY3bMMXGBvVS,Rema,0aMOalD335v1hsSXmLURzz,Time N Affection,0.549,0.689,9,-6.667,0,0.118,0.306,0,0.0785,0.268,108.643,230722,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,0aMOalD335v1hsSXmLURzz,Time N Affection,0.549,0.689,9,-6.667,0,0.118,0.306,0,0.0785,0.268,108.643,230722,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,7oVwzvvrXEC8LbXhaNjTi4,Ajebo Hustlers,2oOr7XZmuqYTdmCnC5qQsC,Loyalty,0.913,0.711,6,-7.756,1,0.0435,0.0861,1.64e-4,0.14,0.625,112.036,167143,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,0z0hrjBtCLS8WnQXWtKOWP,Rocking,0.916,0.741,10,-6.88,0,0.0836,0.00667,3.06e-6,0.246,0.892,114.018,166263,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,574QNMkQGedluLOgr275s9,Second Sermon - Remix,0.583,0.689,1,-5.19,1,0.132,0.251,0,0.0791,0.932,139.284,194864,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3wcj11K77LjEY1PkEazffa,Burna Boy,574QNMkQGedluLOgr275s9,Second Sermon - Remix,0.583,0.689,1,-5.19,1,0.132,0.251,0,0.0791,0.932,139.284,194864,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,7sSpKoxxtecQry1wxVmpIz,For Days,0.807,0.615,1,-4.278,0,0.214,0.245,0.00493,0.0834,0.736,98.052,164558,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0wHFktze2PHC5jDt3B17DC,First Class,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-6,0.111,0.332,107.005,173948,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,6teW0qt23aGnWhC0rSvtoz,Understand,0.697,0.653,0,-7.284,1,0.102,0.166,0.231,0.0911,0.627,99.982,174545,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2mM6BxFQCd6BHzW4W7VhQP,Khaid,3Q78lDuzWs50Gry1eQA7NX,WITH YOU,0.644,0.707,0,-5.368,0,0.0701,0.556,0,0.112,0.216,67.322,192475,5
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,03DxO8kGNrEGr1VjPSdQs2,Lie,0.495,0.633,6,-6.675,1,0.294,0.511,0.00337,0.0927,0.738,201.726,156600,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,1DrfpnLvbwndPScRLwbUE0,Pour Me Water,0.7,0.708,8,-6.416,1,0.378,0.563,0.00522,0.125,0.677,126.883,146400,5
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,6dlzQ6fiPna40trq1Ek6cb,1da Banton,4yaPPFIafaVaMRHZ5IHkbA,No Wahala - Remix,0.597,0.739,11,-5.517,0,0.168,0.585,1.59e-5,0.212,0.73,104.808,178414,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,4yaPPFIafaVaMRHZ5IHkbA,No Wahala - Remix,0.597,0.739,11,-5.517,0,0.168,0.585,1.59e-5,0.212,0.73,104.808,178414,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1hNaHKp2Za5YdOAG0WnRbc,Tiwa Savage,4yaPPFIafaVaMRHZ5IHkbA,No Wahala - Remix,0.597,0.739,11,-5.517,0,0.168,0.585,1.59e-5,0.212,0.73,104.808,178414,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1E5hfn5BduN2nnoZCJmUVG,Victony,416a3UJelFKWcqZQOCSlav,Outlaw,0.483,0.447,10,-7.755,0,0.362,0.677,1.12e-5,0.0966,0.418,67.364,197000,3
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,0Y3agQaa6g2r0YmHPOO9rh,Davido,3vTW0qXIitjhZW5kfTwBTv,Champion Sound,0.861,0.475,1,-11.952,0,0.0537,0.0325,0.322,0.0708,0.248,113.016,237876,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,2GJMSZ7M3D0KyyKRhYgWju,Focalistic,3vTW0qXIitjhZW5kfTwBTv,Champion Sound,0.861,0.475,1,-11.952,0,0.0537,0.0325,0.322,0.0708,0.248,113.016,237876,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,1OoPhcM78evXIxjmSzCnmf,Bloody Samaritan,0.796,0.719,8,-7.018,0,0.138,0.036,0,0.0718,0.242,105.027,187000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1X7glgDhqNq1qn0Qv9g3K4,Tempoe,6RbOyNeajWax51NtpO6WT8,Soweto,0.749,0.663,5,-7.093,0,0.0364,0.0379,1.68e-4,0.103,0.593,104.967,148000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,1E5hfn5BduN2nnoZCJmUVG,Victony,6RbOyNeajWax51NtpO6WT8,Soweto,0.749,0.663,5,-7.093,0,0.0364,0.0379,1.68e-4,0.103,0.593,104.967,148000,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3tVQdUvClmAT7URs9V3rsp,WizKid,6jdTkoEaer7XNGSblczoSu,Mood (feat. Buju),0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,209760,4
Lagu Teratas - Nigeria,2022-05-13T12:02:41Z,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,6jdTkoEaer7XNGSblczoSu,Mood (feat. Buju),0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,209760,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7GgWpPrcNYH90st7I3nJtv,Ballinciaga,56kyGGwLIVAR30ZFiASn8Q,Dans På Bordet,0.867,0.699,8,-3.436,0,0.0554,0.15,0.0103,0.165,0.81,125.023,143520,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7lGq0g80TaLqM8uT9HLAni,David Mokel,56kyGGwLIVAR30ZFiASn8Q,Dans På Bordet,0.867,0.699,8,-3.436,0,0.0554,0.15,0.0103,0.165,0.81,125.023,143520,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6w6TB0XMM0VZ3oDsy7tUYJ,Beathoven,25DxQM0bG7kbj2js8NCO9v,STAY KEEG,0.886,0.584,8,-7.8,0,0.0512,0.0299,0,0.337,0.891,124.155,146313,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2z33akYL15RgrP5P51vhvx,Henrik von Grogg,25DxQM0bG7kbj2js8NCO9v,STAY KEEG,0.886,0.584,8,-7.8,0,0.0512,0.0299,0,0.337,0.891,124.155,146313,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7GgWpPrcNYH90st7I3nJtv,Ballinciaga,2kPukYbkTVuvaNn4HhIPBW,Beklager (Guttaklubben),0.845,0.95,1,-5.897,1,0.153,0.0565,0.028,0.302,0.625,127.998,150000,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2GZeZUYvAiZYRRBRBpOjrG,Kris Winther,2kPukYbkTVuvaNn4HhIPBW,Beklager (Guttaklubben),0.845,0.95,1,-5.897,1,0.153,0.0565,0.028,0.302,0.625,127.998,150000,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,22wbnEMDvgVIAGdFeek6ET,Benson Boone,1ei3hzQmrgealgRKFxIcWn,In The Stars,0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,216410,3
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,09qHO1fFJ6iIeTuCjO7Bfa,Roc Boyz,70KdADbxWK0MAVXj0YvWDi,Bonanza (feat. Greekazo),0.814,0.744,4,-3.652,0,0.101,0.0622,7.21e-6,0.0742,0.739,128.05,138750,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,0I0zS0aiq9JeGMBT45x6d8,Greekazo,70KdADbxWK0MAVXj0YvWDi,Bonanza (feat. Greekazo),0.814,0.744,4,-3.652,0,0.101,0.0622,7.21e-6,0.0742,0.739,128.05,138750,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6KImCVD70vtIoJWnq6nGn3,Harry Styles,4LRPiXqCikLlN15c3yImP7,As It Was,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2rvUlmaAfN7eKSVAcaRj9t,vinni,4olmG0sFJ6L0LVI8ssiZFz,glorie,0.662,0.561,7,-6.424,0,0.0676,0.075,0,0.211,0.36,77.486,156498,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6ZvwUYAvbACmP7YTavyVV0,Olivia Lobato,7iKUMPi3CcDLLNF4pU1vND,Syrener,0.643,0.476,7,-8.673,0,0.0337,0.106,0.0202,0.104,0.358,122.948,182875,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,0MVtdQmPsEozKSPjeLUyn1,Kevin Lauren,56oWBEoaWwiyaPLe0PqB0k,TANTE,0.782,0.836,4,-6.136,0,0.167,0.0494,0.00134,0.235,0.678,139.986,133714,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7GgWpPrcNYH90st7I3nJtv,Ballinciaga,56oWBEoaWwiyaPLe0PqB0k,TANTE,0.782,0.836,4,-6.136,0,0.167,0.0494,0.00134,0.235,0.678,139.986,133714,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,5r6ViSL3nacDRVBtnXlixL,Ramón,1CKzgcXfVsQwfoWA8Ft048,17.mai,0.651,0.678,10,-9.023,0,0.0958,0.477,1.2e-5,0.157,0.237,119.816,161650,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,3X23gpg1vPacr0hBARyxtN,Karpe,2coLAzVouJE4BC8lrKbDLk,PAF.no,0.827,0.421,8,-8.996,1,0.0609,0.824,1.17e-5,0.164,0.703,98.041,226706,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,1LyYIhqdjG9R9VdIRSftBb,UNDERGRUNN,3h2IRgTZrU4hSNCePszT23,Italia,0.748,0.703,11,-6.349,1,0.0464,0.0336,5.36e-5,0.137,0.634,110.011,170281,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,56oDRnqbIiwx4mymNEv7dS,Lizzo,1PckUlxKqWQs3RlWXVBLw3,About Damn Time,0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,191822,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,79GARbspzW3V7Kb07hTLoY,Madeline The Person,0KQRhak4Irr2CKxgQ9U6ay,MEAN!,0.56,0.436,7,-8.761,1,0.491,0.918,0,0.093,0.402,117.907,143957,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,0wHFktze2PHC5jDt3B17DC,First Class,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-6,0.111,0.332,107.005,173948,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7GgWpPrcNYH90st7I3nJtv,Ballinciaga,3IVkcYvMiqvRKa4ip0E7a8,Loud Luxury 2022,0.845,0.664,8,-3.853,0,0.0924,0.0544,0.0107,0.133,0.67,119.972,122332,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,0MVtdQmPsEozKSPjeLUyn1,Kevin Lauren,3IVkcYvMiqvRKa4ip0E7a8,Loud Luxury 2022,0.845,0.664,8,-3.853,0,0.0924,0.0544,0.0107,0.133,0.67,119.972,122332,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,5r6ViSL3nacDRVBtnXlixL,Ramón,6xb3ooLtkGkl4j1rGPmGKz,ok jeg lover,0.55,0.392,6,-9.524,1,0.0909,0.41,1.41e-6,0.149,0.484,80.076,155971,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,6Z165JvPnS8PYvGW8oLGLc,Flowers,0.684,0.449,3,-9.738,1,0.611,0.869,0,0.0881,0.341,66.165,157373,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7GgWpPrcNYH90st7I3nJtv,Ballinciaga,4rU71m6Drus4eG3S4AQu3e,Hot Boy Summer (Daydream 2022),0.824,0.62,4,-4.602,1,0.187,0.111,9.28e-5,0.135,0.699,121.987,143574,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7fOtaGYi9Mrft9xjRXqRAA,Sportsalleen,0gG0dF1yexUsE8OO7mq8Kn,Suksé 2022 (Hjemmesmæck),0.856,0.824,9,-6.538,0,0.159,0.0126,0,0.22,0.903,121.022,146869,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7CQi6Efv5Jjzi9KegiAGf4,gangCBang,0gG0dF1yexUsE8OO7mq8Kn,Suksé 2022 (Hjemmesmæck),0.856,0.824,9,-6.538,0,0.159,0.0126,0,0.22,0.903,121.022,146869,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,1aNuhjKCoAQGBnIiyCGI3a,Capow x 2G,1g6pAG1re0AKUO26JJpZJ8,31 Etasje,0.754,0.657,0,-8.469,0,0.138,0.144,0,0.152,0.468,98.075,157765,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,208707,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,4AVFqumd2ogHFlRbKIjp1t,Alesso,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),0.739,0.586,10,-5.079,0,0.0472,0.0245,2.52e-4,0.308,0.444,124.026,142677,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),0.739,0.586,10,-5.079,0,0.0472,0.0245,2.52e-4,0.308,0.444,124.026,142677,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,5q2b2XIdrnuvoT7hAZqWws,Yung Slippy,03OkFJQvdweiwzZcPPsQ23,Lekeland 2022,0.81,0.835,11,-4.169,1,0.199,0.00164,0.00398,0.152,0.757,115.984,146897,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,164782,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,02MWAaffLxlfxAUY7c5dvx,Heat Waves,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,238805,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6Lu4e8FvAWcp1S5BVoDLjJ,Aiba,2XAup2iHm6t3UK4Hsjkkwy,Sympati,0.554,0.431,6,-8.867,0,0.0363,0.648,0,0.145,0.163,123.832,176402,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,09qHO1fFJ6iIeTuCjO7Bfa,Roc Boyz,2Ah0Z0ZFAhmfyJAakATMCR,Creem,0.701,0.837,4,-4.671,1,0.181,0.0195,0,0.627,0.633,124.926,212160,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,206071,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,1zOOl8f7qkjj0AmvlCfLyQ,The Drum,0.783,0.762,6,-4.727,1,0.0507,0.158,6.56e-5,0.092,0.33,127.993,189288,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,2txHhyCwHjUEpJjWrEyqyX,Tom Odell,7jtQIBanIiJOMS6RyCx6jZ,Another Love,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-5,0.09,0.139,122.758,244360,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,63Dir7MyAhpGcHU3rOh3uF,Chris Holsten,6qMf3eqbmToDXj7LixyK1w,"Slå hjerte, slå",0.641,0.46,10,-8.695,1,0.0336,0.464,0,0.113,0.568,135.744,197100,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,3
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,23fqKkggKUBHNkbKtXEls4,Kygo,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),0.75,0.797,0,-4.826,1,0.118,0.293,0,0.392,0.523,105.949,215203,4
Lagu Teratas - Norwegia,2022-05-13T12:02:38Z,6T5tfhQCknKG4UnH90qGnz,DNCE,4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),0.75,0.797,0,-4.826,1,0.118,0.293,0,0.392,0.523,105.949,215203,4
